employee_id,date,time_in,time_out,overtime
20,2024-01-26,09:12,17:52,0.87
21,2024-01-26,09:07,18:57,1.95
22,2024-01-26,08:35,17:24,0.4
23,2024-01-26,09:17,17:43,0.72
24,2024-01-26,08:52,17:55,0.92
25,2024-01-26,08:34,17:09,0.15
26,2024-01-26,08:43,17:48,0.8
27,2024-01-26,08:04,18:55,1.92
28,2024-01-26,08:33,17:18,0.3
29,2024-01-26,09:36,17:55,0.92
30,2024-01-26,09:04,18:56,1.93
31,2024-01-26,08:55,18:41,1.68
32,2024-01-26,08:53,17:34,0.57
33,2024-01-26,08:45,18:48,1.8
34,2024-01-26,09:07,18:37,1.62
1,2024-01-29,09:41,17:22,0.37
2,2024-01-29,09:45,18:55,1.92
3,2024-01-29,09:38,17:33,0.55
4,2024-01-29,08:57,17:37,0.62
5,2024-01-29,08:41,17:08,0.13
6,2024-01-29,08:04,17:43,0.72
7,2024-01-29,09:47,18:37,1.62
8,2024-01-29,08:11,18:07,1.12
9,2024-01-29,09:15,18:58,1.97
10,2024-01-29,09:58,18:49,1.82
11,2024-01-29,09:40,17:09,0.15
12,2024-01-29,09:54,18:10,1.17
13,2024-01-29,09:37,17:46,0.77
14,2024-01-29,08:05,18:40,1.67
15,2024-01-29,08:17,17:52,0.87
16,2024-01-29,08:57,18:56,1.93
17,2024-01-29,08:13,18:15,1.25
18,2024-01-29,09:48,18:41,1.68
19,2024-01-29,08:01,18:24,1.4
20,2024-01-29,09:30,17:38,0.63
21,2024-01-29,08:11,17:34,0.57
22,2024-01-29,09:42,18:14,1.23
23,2024-01-29,08:17,17:49,0.82
24,2024-01-29,09:09,17:45,0.75
25,2024-01-29,08:05,17:58,0.97
26,2024-01-29,09:18,17:32,0.53
27,2024-01-29,09:48,17:53,0.88
28,2024-01-29,08:31,17:26,0.43
29,2024-01-29,08:32,18:54,1.9
30,2024-01-29,08:27,17:45,0.75
31,2024-01-29,08:24,17:25,0.42
32,2024-01-29,08:34,18:08,1.13
33,2024-01-29,08:07,17:02,0.03
34,2024-01-29,09:27,18:29,1.48
1,2024-01-30,08:51,18:17,1.28
2,2024-01-30,08:27,18:23,1.38
3,2024-01-30,08:45,17:58,0.97
4,2024-01-30,08:00,17:54,0.9
5,2024-01-30,09:55,18:38,1.63
6,2024-01-30,08:02,18:11,1.18
7,2024-01-30,09:50,18:49,1.82
8,2024-01-30,09:04,17:15,0.25
9,2024-01-30,09:40,18:45,1.75
10,2024-01-30,09:27,18:05,1.08
11,2024-01-30,08:28,17:21,0.35
12,2024-01-30,08:07,18:31,1.52
13,2024-01-30,09:29,17:52,0.87
14,2024-01-30,08:15,18:50,1.83
15,2024-01-30,08:49,18:14,1.23
16,2024-01-30,08:14,18:59,1.98
17,2024-01-30,08:50,17:54,0.9
18,2024-01-30,09:52,18:26,1.43
19,2024-01-30,08:16,18:33,1.55
20,2024-01-30,09:37,17:04,0.07
21,2024-01-30,08:11,17:41,0.68
22,2024-01-30,08:33,17:34,0.57
23,2024-01-30,08:53,18:40,1.67
24,2024-01-30,08:49,17:02,0.03
25,2024-01-30,08:47,17:00,0
26,2024-01-30,09:15,17:34,0.57
27,2024-01-30,08:11,18:46,1.77
28,2024-01-30,08:10,17:09,0.15
29,2024-01-30,09:41,17:28,0.47
30,2024-01-30,08:36,17:19,0.32
31,2024-01-30,09:05,18:45,1.75
32,2024-01-30,08:31,18:23,1.38
33,2024-01-30,08:26,18:55,1.92
34,2024-01-30,08:59,17:09,0.15
1,2024-01-31,08:58,18:43,1.72
2,2024-01-31,08:37,18:19,1.32
3,2024-01-31,08:17,18:30,1.5
4,2024-01-31,09:10,17:01,0.02
5,2024-01-31,08:43,17:05,0.08
6,2024-01-31,09:57,18:35,1.58
7,2024-01-31,09:00,17:49,0.82
8,2024-01-31,09:56,18:41,1.68
9,2024-01-31,08:30,18:39,1.65
10,2024-01-31,09:07,18:13,1.22
11,2024-01-31,08:22,18:01,1.02
12,2024-01-31,09:10,18:00,1.0
13,2024-01-31,08:01,17:01,0.02
14,2024-01-31,08:39,17:01,0.02
15,2024-01-31,09:24,17:00,0
16,2024-01-31,08:58,18:06,1.1
17,2024-01-31,09:01,18:50,1.83
18,2024-01-31,08:51,17:47,0.78
19,2024-01-31,09:33,18:25,1.42
20,2024-01-31,08:37,18:05,1.08
21,2024-01-31,09:29,17:36,0.6
22,2024-01-31,09:42,18:03,1.05
23,2024-01-31,09:24,18:24,1.4
24,2024-01-31,08:32,17:58,0.97
25,2024-01-31,08:50,17:31,0.52
26,2024-01-31,09:55,18:40,1.67
27,2024-01-31,09:16,18:24,1.4
28,2024-01-31,09:04,18:11,1.18
29,2024-01-31,08:36,17:18,0.3
30,2024-01-31,08:59,18:59,1.98
31,2024-01-31,08:37,17:38,0.63
32,2024-01-31,08:10,18:38,1.63
33,2024-01-31,09:56,18:04,1.07
34,2024-01-31,08:11,17:24,0.4
