employee_id,date,time_in,time_out,overtime
19,2024-05-28,09:57,18:37,1.62
20,2024-05-28,09:08,17:20,0.33
21,2024-05-28,09:49,18:46,1.77
22,2024-05-28,09:59,17:31,0.52
23,2024-05-28,09:11,18:36,1.6
24,2024-05-28,08:23,18:06,1.1
25,2024-05-28,09:57,18:07,1.12
26,2024-05-28,08:57,18:57,1.95
27,2024-05-28,08:36,18:41,1.68
28,2024-05-28,08:26,18:17,1.28
29,2024-05-28,08:44,18:24,1.4
30,2024-05-28,08:09,17:19,0.32
31,2024-05-28,08:18,17:08,0.13
32,2024-05-28,08:57,17:41,0.68
33,2024-05-28,08:53,18:13,1.22
34,2024-05-28,09:30,17:13,0.22
1,2024-05-29,09:54,18:51,1.85
2,2024-05-29,09:55,18:12,1.2
3,2024-05-29,08:23,17:17,0.28
4,2024-05-29,09:27,18:53,1.88
5,2024-05-29,09:54,17:35,0.58
6,2024-05-29,09:55,18:47,1.78
7,2024-05-29,08:02,18:05,1.08
8,2024-05-29,08:12,18:01,1.02
9,2024-05-29,09:23,17:50,0.83
10,2024-05-29,09:26,18:40,1.67
11,2024-05-29,08:52,18:39,1.65
12,2024-05-29,08:27,17:42,0.7
13,2024-05-29,08:11,17:06,0.1
14,2024-05-29,09:34,18:18,1.3
15,2024-05-29,08:02,17:04,0.07
16,2024-05-29,08:15,18:27,1.45
17,2024-05-29,08:27,17:40,0.67
18,2024-05-29,09:44,17:18,0.3
19,2024-05-29,08:24,17:05,0.08
20,2024-05-29,09:25,18:27,1.45
21,2024-05-29,08:46,17:37,0.62
22,2024-05-29,08:54,17:40,0.67
23,2024-05-29,08:34,17:22,0.37
24,2024-05-29,08:56,18:02,1.03
25,2024-05-29,09:03,18:32,1.53
26,2024-05-29,08:20,18:43,1.72
27,2024-05-29,09:29,18:14,1.23
28,2024-05-29,09:16,18:38,1.63
29,2024-05-29,09:37,17:16,0.27
30,2024-05-29,09:13,18:04,1.07
31,2024-05-29,08:06,17:13,0.22
32,2024-05-29,08:23,17:55,0.92
33,2024-05-29,08:43,18:45,1.75
34,2024-05-29,09:07,18:10,1.17
1,2024-05-30,09:04,17:30,0.5
2,2024-05-30,08:58,18:38,1.63
3,2024-05-30,08:08,18:50,1.83
4,2024-05-30,09:31,17:59,0.98
5,2024-05-30,08:11,17:38,0.63
6,2024-05-30,08:33,18:55,1.92
7,2024-05-30,09:47,17:40,0.67
8,2024-05-30,08:25,18:17,1.28
9,2024-05-30,08:29,17:09,0.15
10,2024-05-30,09:11,17:38,0.63
11,2024-05-30,09:59,17:04,0.07
12,2024-05-30,08:10,17:57,0.95
13,2024-05-30,09:48,17:10,0.17
14,2024-05-30,09:20,17:06,0.1
15,2024-05-30,09:58,17:04,0.07
16,2024-05-30,09:18,18:29,1.48
17,2024-05-30,08:10,17:21,0.35
18,2024-05-30,09:58,18:20,1.33
19,2024-05-30,08:47,17:44,0.73
20,2024-05-30,08:33,18:31,1.52
21,2024-05-30,08:10,17:45,0.75
22,2024-05-30,08:56,17:31,0.52
23,2024-05-30,08:40,18:45,1.75
24,2024-05-30,08:22,18:17,1.28
25,2024-05-30,08:27,17:51,0.85
26,2024-05-30,08:51,17:33,0.55
27,2024-05-30,08:28,18:56,1.93
28,2024-05-30,09:28,18:54,1.9
29,2024-05-30,09:12,18:32,1.53
30,2024-05-30,09:36,17:27,0.45
31,2024-05-30,08:15,17:02,0.03
32,2024-05-30,09:39,18:03,1.05
33,2024-05-30,09:31,17:36,0.6
34,2024-05-30,09:53,18:19,1.32
1,2024-05-31,08:01,17:16,0.27
2,2024-05-31,09:20,17:29,0.48
3,2024-05-31,08:16,18:21,1.35
4,2024-05-31,09:14,18:18,1.3
5,2024-05-31,08:58,18:00,1.0
6,2024-05-31,09:11,17:47,0.78
7,2024-05-31,09:23,17:52,0.87
8,2024-05-31,08:45,17:52,0.87
9,2024-05-31,09:50,18:01,1.02
10,2024-05-31,09:56,17:37,0.62
11,2024-05-31,09:40,18:11,1.18
12,2024-05-31,08:00,17:50,0.83
13,2024-05-31,09:30,18:23,1.38
14,2024-05-31,09:07,18:58,1.97
15,2024-05-31,08:23,18:51,1.85
16,2024-05-31,08:50,17:38,0.63
17,2024-05-31,09:01,17:59,0.98
18,2024-05-31,08:06,18:58,1.97
19,2024-05-31,09:43,18:53,1.88
20,2024-05-31,08:09,17:11,0.18
21,2024-05-31,09:38,17:39,0.65
22,2024-05-31,09:01,18:31,1.52
23,2024-05-31,09:38,17:24,0.4
24,2024-05-31,08:18,18:53,1.88
25,2024-05-31,08:57,17:44,0.73
26,2024-05-31,08:02,17:11,0.18
27,2024-05-31,09:22,18:44,1.73
28,2024-05-31,08:33,17:02,0.03
29,2024-05-31,09:30,17:52,0.87
30,2024-05-31,09:00,18:22,1.37
31,2024-05-31,08:13,17:55,0.92
32,2024-05-31,09:44,17:17,0.28
33,2024-05-31,08:00,18:41,1.68
34,2024-05-31,08:02,18:38,1.63
